userid,timestamp,tweet_text,username,all_hashtags,followers_count,following_count,allnumberoftweetscount,retweets,likes 
236514683,2020-11-21 22:43:29,b'When the #universe gives you a sign that your #rainbow is meant for someone else\xe2\x80\x99s #cloud. \xf0\x9f\x8c\x88   #miami #photography #nature https://t.co/WkYyrXX1t4',b'jetsetmar',"['universe', 'rainbow', 'cloud', 'miami', 'photography', 'nature']",1080,2009,7998,1,2
14801430,2020-11-21 22:43:03,b'America\xe2\x80\x99s Cities Are Running on Software From the \xe2\x80\x9980s #software #cloud https://t.co/jKqR6evZts',b'hsianghui',"['software', 'cloud']",6186,3116,48203,1,0
4902207238,2020-11-21 22:42:49,b'#microsoftazur Practice #IoT implementation for 9 industries in one book. #iiot #Books https://t.co/gXKfk204bs #pharmtech',b'software4iot',"['microsoftazur', 'IoT', 'iiot', 'Books', 'pharmtech']",4474,4699,214230,0,0
3323214369,2020-11-21 22:42:17,"b'y and blood,     near to the walls and the snow          The spirit of the sky          In the distant doors behold      And back and bright that wants the winds and flowers,          The sands of many a stately thought,      And when the dogs were made of all the sweets,  #ai'",b'NeuralPoet',['ai'],218,64,39216,0,0
3387786072,2020-11-21 22:42:03,b'@oAcido @Blizzard_Ent @Diablo @gamecredits is doing big things \xf0\x9f\x91\x8d  And they are about to release a Turnkey adk that converts standard games into #Blockchain #Games w/out blockchain related experience \xf0\x9f\x98\xaf  $GAME $HIVE',b'ChrisRiceXYZ',"['Blockchain', 'Games']",344,487,3236,0,1
893588360547225600,2020-11-21 22:42:02,b'.@KPMG_US perspective is included in this Tech Target piece about #AI literacy. Read how hands-on projects in AI adoption create more value than training alone. #innovation https://t.co/aRPZbSs5an',b'duvall_jd',"['AI', 'innovation']",271,374,743,2,2
371789510,2020-11-21 22:42:01,"b'Yeah so this is deeply upsettling. We need to figure out #AI, social media, &amp; the rules for cyberworld fast;  we all live in the the uncanny valley now. https://t.co/a3biIPXQj9'",b'ThorntonMPT',['AI'],4441,5002,9236,0,4
1304503213698113536,2020-11-21 22:41:49,b'The Spherium Finance whitepaper v1.0 has been published on https://t.co/pdmfoVqrvj  #fintech #blockchain #defi #cryptocurrency #innovation #DigitalTransformation #ethereum #hyperswap #Spherium #finance https://t.co/FKYcJYT5QM',b'SpheriumFinance',"['fintech', 'blockchain', 'defi', 'cryptocurrency', 'innovation', 'DigitalTransformation', 'ethereum', 'hyperswap', 'Spherium', 'finance']",134,91,96,14,20
1179332930516213760,2020-11-21 22:41:30,"b'""That is not to discount the diversity and variety of thought processes that come from other disciplines. #ai #technology #BigData #ML"" https://t.co/r6qqolPRdn'",b'BenefitsMind',"['ai', 'technology', 'BigData', 'ML']",216,192,13153,0,0
575555115,2020-11-21 22:41:03,b'Entropy \xe2\x80\x93 A Key Concept for All  Data Science Beginners  https://t.co/65TcnvtOhb | #DataScience #MachineLearning #ArtificialIntelligence #AI  | https://t.co/NUutgjmMwd',b'WileyEd',"['DataScience', 'MachineLearning', 'ArtificialIntelligence', 'AI']",13094,8272,5901,1,1
540334131,2020-11-21 22:41:03,"b""Important discussion about the 'black-box' problem with #openAI re: science. HMW rethink the profitability of training algorithms when it comes to #opensource being in public interest?  '#AI is wrestling with a replication crisis'  https://t.co/6nKB8n9D9O  #speculativefutures https://t.co/v8q4EqHIxS""",b'DanaRoseMartens',"['openAI', 'opensource', 'AI', 'speculativefutures']",715,728,2326,1,0
575555115,2020-11-21 22:41:02,b'Create a Pipeline to Perform Sentiment Analysis using NLP  https://t.co/SgtycM85Q2 | #DataScience #MachineLearning #ArtificialIntelligence #AI  | https://t.co/naWifL00py',b'WileyEd',"['DataScience', 'MachineLearning', 'ArtificialIntelligence', 'AI']",13094,8272,5901,1,0
729754661213884416,2020-11-21 22:41:00,"b'New article: ""Market snapshot: Palmetto Historic District maintains its quaint charm"" has been published on Fintech Zoom - https://t.co/hDynltlwa6 @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
895576655447465984,2020-11-21 22:40:50,"b""Check new #SmartLink of the day by #2key. It's about new interesting case that happened on #Binance  when #BTC price jumped up to 82k+ :)  #blockchain #Crypto #trading   https://t.co/XbFXNaPAog""",b'Slav0nBro',"['SmartLink', '2key', 'Binance', 'BTC', 'blockchain', 'Crypto', 'trading']",1445,1990,15197,2,8
729754661213884416,2020-11-21 22:39:56,"b'New article: ""Donald Trump Jr. doing \'very well\' with virus, tweets Trump"" has been published on Fintech Zoom - https://t.co/BJT1rYY8sY @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
448249935,2020-11-21 22:39:51,b'So much packed in to this chart #technology #ai https://t.co/r2v8lFRvSz',b'rogerplevy',"['technology', 'ai']",245,513,6684,0,0
1088137406816157697,2020-11-21 22:39:17,b'Standardizing the Machine Learning Lifecycle - Databricks #datascience #AI https://t.co/rvfxp20iLG via @databricks',b'AndNlp',"['datascience', 'AI']",2136,287,6670,0,1
961500673211707392,2020-11-21 22:39:10,"b""\xf0\x9f\x91\x89Bitcoin is bulging again and people have no idea about it. Three years in the past, Bitcoin's historic surge dominated.\xf0\x9f\x92\xb9  #bitcoin #cryptocurrency #crypto #blockchain #forex #btc  #bitcoinmining #bitcoinnews #bitcointrading #cryptocurrencies  #cryptotrading #cryptonews https://t.co/AZ02Z5OCPK""",b'ausfinex',"['bitcoin', 'cryptocurrency', 'crypto', 'blockchain', 'forex', 'btc', 'bitcoinmining', 'bitcoinnews', 'bitcointrading', 'cryptocurrencies', 'cryptotrading', 'cryptonews']",739,914,276,0,1
37983966,2020-11-21 22:38:57,b'The calm before the exchange-rate storm?  #blockchain #dlike #cryptocurrency https://t.co/soShDvWmgP',b'tron_age',"['blockchain', 'dlike', 'cryptocurrency']",6883,2498,103315,0,1
1189339128716021761,2020-11-21 22:38:30,"b'""Many #news from #technology is a #generational #matter""/ #Facebook #Twitter #Instagram #Apple #Microsoft #Privacy #DataSecurity #DataAnalytics  #Amazon #5G #Network #Investment #Management #Manager #IoT #Tech'",b'mgcconsultingcl',"['news', 'technology', 'generational', 'matter', 'Facebook', 'Twitter', 'Instagram', 'Apple', 'Microsoft', 'Privacy', 'DataSecurity', 'DataAnalytics', 'Amazon', '5G', 'Network', 'Investment', 'Management', 'Manager', 'IoT', 'Tech']",30,252,218,3,1
1033739483609481216,2020-11-21 22:38:21,b'\xf0\x9f\x94\xa5 London-Based Think Tank Says Ripple\xe2\x80\x99s XRP Remittance Platform Can Minimize Intermediaries and Boost Speed of International Payments  https://t.co/TXeUjf18KN #XRP #XRPCommunity #crypto #blockchain',b'1CrypticPoet',"['XRP', 'XRPCommunity', 'crypto', 'blockchain']",19633,3469,29956,58,171
799562931683921920,2020-11-21 22:38:01,b'How Industrial IoT Security Can Catch Up With OT/IT ... - Dark Reading https://t.co/yvscoXZOJ9 #IoT #internetofthings #cybersecurity',b'Robotcybercrim1',"['IoT', 'internetofthings', 'cybersecurity']",178,0,13158,2,0
226310002,2020-11-21 22:37:46,b'Deep Learning Methods for Lung Cancer Segmentation in Whole-slide Histopathology Images \xe2\x80\x93 the ACDC@LungHP Challenge 2019   READ MORE: https://t.co/wtgqSZYPLy  #AI #ConnectedDevice #DeepLearning #MachineLanguage #MachineLearning #SmartDevice https://t.co/U2ibLu3EAV',b'IAM__Network',"['AI', 'ConnectedDevice', 'DeepLearning', 'MachineLanguage', 'MachineLearning', 'SmartDevice']",17931,15485,945147,0,2
1025494047564226560,2020-11-21 22:37:36,b'\xf0\x9f\x94\x84 Prices update in $EUR (1 hour):  $EOS   - 2.65 \xe2\x82\xac    (-0.36 %) $IOT    - 0.26 \xe2\x82\xac    (+0.01 %) $ETC    - 5.36 \xe2\x82\xac    (+0.6 %)  $NEO   - 14.92 \xe2\x82\xac   (0.0 %)   $DASH  - 76.11 \xe2\x82\xac   (-0.59 %)  #EUR #Euro #EOS #IOT #ETC #NEO #DASH #Trading #Altcoins',b'cryptosEUR',"['EUR', 'Euro', 'EOS', 'IOT', 'ETC', 'NEO', 'DASH', 'Trading', 'Altcoins']",3075,2,37392,0,0
177997886,2020-11-21 22:37:34,"b'@JohnNosta @harvardmed @ShafiAhmed5 The advent of #AI #ML will redefine #Healthcare #DigitalHealth , within ~ 5yrs , not evenly distributed though, unfortunately! #MedEd will be more unequal than ever! Curriculum redesign not happening fast enough even where it should be, and most of the world not a even amenable'",b'ZGJR',"['AI', 'ML', 'Healthcare', 'DigitalHealth', 'MedEd']",11486,5597,54856,0,3
810508178232373248,2020-11-21 22:36:54,b'Interpretability in Machine Learning: An Overview https://t.co/WJSYAPIfjz #ai #ml #dl',b'AINewsFeed',"['ai', 'ml', 'dl']",6488,3968,126471,4,2
1044289107546058753,2020-11-21 22:36:50,b'FORWARDED NEWS FROM MICHAEL MATHIAS 21.11.2020  https://t.co/JQdtRDUypw   #toctomgreenfinance #toctommedia #finance #green #success #grn #grnpower #powerchain #blockchain #powerdao #greenamp #greenvolt #defi #grnswap #greenpower #ethereum #erc20 #greenecosystem #pdao #green',b'tomasz_toczek',"['toctomgreenfinance', 'toctommedia', 'finance', 'green', 'success', 'grn', 'grnpower', 'powerchain', 'blockchain', 'powerdao', 'greenamp', 'greenvolt', 'defi', 'grnswap', 'greenpower', 'ethereum', 'erc20', 'greenecosystem', 'pdao', 'green']",148,347,1737,1,1
226310002,2020-11-21 22:36:45,"b'New Restrictions, More QE, Higher Bitcoin Prices (Cryptocurrency:BTC-USD)   READ MORE: https://t.co/crOKOtdsFH  #AirDrop #Altcoin #Bitcoin #blockchain #BTC #Coin #Crypto #cryptocurrency #CryptocurrencyMarket #Currency~ https://t.co/9H4nqr4O5P'",b'IAM__Network',"['AirDrop', 'Altcoin', 'Bitcoin', 'blockchain', 'BTC', 'Coin', 'Crypto', 'cryptocurrency', 'CryptocurrencyMarket', 'Currency']",17931,15485,945147,0,1
172846941,2020-11-21 22:36:43,b'What are #SigFox performances at the sea? https://t.co/2T5aiPcenv wants to locate devices at sea using it. https://t.co/Ty6czptiP9 #iot #GPS #in #fb',b'tulipan81',"['SigFox', 'iot', 'GPS', 'in', 'fb']",1705,1746,40472,0,0
4717519041,2020-11-21 22:36:30,"b'felt like building a Pytorch Deep learning helper class, for training Deep learning AI models... https://t.co/GqlXkwcFyW Freestyle project probably moving to real stuff Open for contribution... Stll got things to fix #AI  #ArtificialIntelligence #automation #dsn #PyTorch'",b'SebagoHameed',"['AI', 'ArtificialIntelligence', 'automation', 'dsn', 'PyTorch']",141,478,1166,2,1
329249071,2020-11-21 22:36:15,b'The Future of #Art is transforming on #blockchain and its open to anyone.  @opensea #NFTs #artwork meets #crypto = #cryptoart $$$ $ETH https://t.co/MUfEMC5CPj',b'DallasTechGirl',"['Art', 'blockchain', 'NFTs', 'artwork', 'crypto', 'cryptoart']",4504,3345,10795,2,6
974395724539494406,2020-11-21 22:35:26,b'#river #reflection #landscaoe #boat #barge #sky #cloud #visitderbyshire #rivertrent #view #wow #filter #insta #photography @ Trent Lock https://t.co/NErEIwTruj',b'walk_nottingham',"['river', 'reflection', 'landscaoe', 'boat', 'barge', 'sky', 'cloud', 'visitderbyshire', 'rivertrent', 'view', 'wow', 'filter', 'insta', 'photography']",635,1997,3289,0,0
20484064,2020-11-21 22:35:02,"b'\xe2\x80\x9cBut facial-recognition algorithms, like other #AI sys, r not perfect. Thx 2 underlying bias in the data used 2 train them, some of these sys r not as good, 4 instance, at recognizing poc. In 2015, an early #imagedetection system developed by Google labeled 2 #BlackPeople as...\xe2\x80\x9d'",b'MetalRabbit13',"['AI', 'imagedetection', 'BlackPeople']",1434,4384,163418,0,0
347136045,2020-11-21 22:34:55,"b'I wonder if there\xe2\x80\x99s a journal for machine learning crappy results. Or formally put, \xe2\x80\x9cmachine not learning\xe2\x80\x9d cases. #ML #AI #science'",b'izavits',"['ML', 'AI', 'science']",1014,893,9811,1,4
993582279590121472,2020-11-21 22:34:47,"b""https://t.co/j87soaKFiN  Lot's of good stuff all about: #Defi, #NFT, + @rariblecom's future  #crypto #cryptovlog #cryptocurrency #bitcoin #btc #decentralizedfinance $defi $rari #rari #nftartist #vlogger #blogger #nftart #shill #YouTuber #blockchain #tech #technology""",b'bentwan27',"['Defi', 'NFT', 'crypto', 'cryptovlog', 'cryptocurrency', 'bitcoin', 'btc', 'decentralizedfinance', 'rari', 'nftartist', 'vlogger', 'blogger', 'nftart', 'shill', 'YouTuber', 'blockchain', 'tech', 'technology']",554,3298,1530,2,5
61498632,2020-11-21 22:34:43,"b""Well Done @richardaduffy you are ranked #135 on this week's #Cloud Global Power 100 Influencer List. https://t.co/28qHtRDCNl via @risedotglobal https://t.co/eHQRT1LMgK""",b'imoyse',['Cloud'],39470,2317,82251,0,0
1317239022045982720,2020-11-21 22:34:33,b'DeFi Protocol Pickle Finance Hacked For $20 Million https://t.co/k4vrYM0mjM #Blockchain https://t.co/lDixVxaYXn',b'DadsCrypto',['Blockchain'],24,10,1273,1,0
171052079,2020-11-21 22:34:31,b'Realization in #Ai and tech . Twenty billionth century !! https://t.co/EZrA1RgqyB',b'amosedale',['Ai'],1943,4998,10005,0,1
905490858656583682,2020-11-21 22:34:18,"b'""Save to invest, don\xe2\x80\x99t save to save\xf0\x9f\x92\xb0. The only reason to save money is to invest it.""  #defi #blockchain https://t.co/zzoDLpV86c'",b'oropocket',"['defi', 'blockchain']",12252,951,2758,13,63
1265271013442453506,2020-11-21 22:34:00,b'Enjoyed talking to you and looking forward to seeing the amazing applications coming out of tonight. Have fun!  #jetson #nvidia #innovation #AI https://t.co/k9xapuaONM',b'KallotKate',"['jetson', 'nvidia', 'innovation', 'AI']",211,371,83,1,5
107465288,2020-11-21 22:33:01,"b""You do *not* need to know everything about how the #blockchain works, but you need to understand how it's going to impact your life and the world around you - @cryptoconfpod's explanation will help https://t.co/WV4w4WIrYU #BlockSparks #cryptocurrency #bitcoin""",b'GoodAttorneys',"['blockchain', 'BlockSparks', 'cryptocurrency', 'bitcoin']",1216,17,1585,0,0
1146995650719973376,2020-11-21 22:32:37,"b""A couple of these pieces are still available. Pretty firm on current list prices at the moment, so if you're on the fence you might want to buy before things get more expensive. ETH is on the way up. \xf0\x9f\x9a\x80\xf0\x9f\x93\x88  #NFTs #NFT #audionft #codeart #creativecoding #blockchain #ethereum #eth https://t.co/BwuFzju2dz""",b'luxpris',"['NFTs', 'NFT', 'audionft', 'codeart', 'creativecoding', 'blockchain', 'ethereum', 'eth']",1770,4644,1787,2,6
1092996042,2020-11-21 22:32:21,b'Remune Rewards is now Live\xf0\x9f\x9a\x80\xf0\x9f\x92\xb0\xf0\x9f\x8f\x86  Click on below link to participate into this amazing project\xf0\x9f\x8e\x81  https://t.co/xjDj9GOzVx  \xf0\x9f\x8e\x81 Rewards: 300 + 50 AMR \xf0\x9f\x8e\x81 \xf0\x9f\x92\xb0 Value : $ 3 \xf0\x9f\x91\xa5 Referral: $ 0.5  #Airdrops #blockchain #cryptocurrency #ICO #bitcoin #Crypto #ETH #giveaway',b'DreamsRidho',"['Airdrops', 'blockchain', 'cryptocurrency', 'ICO', 'bitcoin', 'Crypto', 'ETH', 'giveaway']",90,200,1047,0,0
3313512882,2020-11-21 22:32:20,b'Congratulations to friends at Figure Financial for blazing trail offering the 1st all #blockchain administered Real Estate Investment Trust #REIT reducing costs &amp; boosting reliability for investors.  @mcagney embracing innovation becoming king of automation in banking industry. https://t.co/8n3dbRYZ3r https://t.co/JM0cwWi8BV',b'BrianSmallbrook',"['blockchain', 'REIT']",3587,3404,3880,1,1
810508178232373248,2020-11-21 22:32:01,"b""Tokyo's Hello Kitty Land employs use of Israeli technology to stay open - The Jerusalem Post  https://t.co/gExRptmTdT #ai #ml #dl""",b'AINewsFeed',"['ai', 'ml', 'dl']",6488,3968,126471,1,1
810508178232373248,2020-11-21 22:32:00,b'NASA Uses Supercomputers and AI to Count Earth\xe2\x80\x99s Trees From Space For the First Time https://t.co/s1t3RxiLW2 #ai #ml #dl',b'AINewsFeed',"['ai', 'ml', 'dl']",6488,3968,126471,2,3
810508178232373248,2020-11-21 22:31:59,b'Autonomous Deep Learning Service Company https://t.co/CpG8LtHY62 Raises $22 Million https://t.co/SdoY226vw8 #ai #ml #dl',b'AINewsFeed',"['ai', 'ml', 'dl']",6488,3968,126471,1,1
714480767120838656,2020-11-21 22:31:02,b'EETimes - How AI in Edge Computing Drives 5G and the IoT - https://t.co/5ca0dvvN99 #IoT #IIoT #IoTPL #IntrernetOfThings #Sensores #Tech #Technology #Tecnologia #CiudadInteligente #5G  #InternetDeLasCosas #Industria40 #SmartCity #SmartThings #Digital #DigitalCity https://t.co/FprSBnBvWI',b'CioAmaro',"['IoT', 'IIoT', 'IoTPL', 'IntrernetOfThings', 'Sensores', 'Tech', 'Technology', 'Tecnologia', 'CiudadInteligente', '5G', 'InternetDeLasCosas', 'Industria40', 'SmartCity', 'SmartThings', 'Digital', 'DigitalCity']",10097,6912,52721,2,3
1216618420071890944,2020-11-21 22:30:55,"b""Creating value and employment for othersIsn't it worthwhile and wonderful activity?#career #life #Happiness #Happynote #management #community #place #blockchain https://t.co/NMLLyOsWf8""",b'BHappynote',"['career', 'life', 'Happiness', 'Happynote', 'management', 'community', 'place', 'blockchain']",20,7,1259,0,1
930437720798912512,2020-11-21 22:30:39,"b'Quick, Draw! By @Google is an #AI experiment.   \xf0\x9f\x9f\xa2 You draw and a neural network tries to guess what the drawings represent.   \xf0\x9f\x9f\xa1 The #ArtificialIntelligence learns from each drawing.   \xf0\x9f\x94\xb4 Available in \xf0\x9f\x87\xab\xf0\x9f\x87\xb7 \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 \xf0\x9f\x87\xba\xf0\x9f\x87\xb8  \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd @carolin_escobar Students had a lot of fun using it. https://t.co/b0BnPmHRjS'",b'alex_houssard',"['AI', 'ArtificialIntelligence']",83,111,108,0,8
177997886,2020-11-21 22:30:33,"b'@JohnNosta @harvardmed @ShafiAhmed5 As knowledge grows exponentially, the new future physician will have to learn@the basics and very early on, focus on a specific medicine path! A specialty of sorts! What is sure, is that EQ/TQ will be a MUST!   #AI #ML will be a companion very early on #DigitalHealth #Education'",b'ZGJR',"['AI', 'ML', 'DigitalHealth', 'Education']",11486,5597,54856,1,3
262641807,2020-11-21 22:30:33,"b'IoT Cybersecurity Improvement Act Passed, Heads to President\xe2\x80\x99s Desk https://t.co/rhucyypfTA  #CyberSecurity #digital #Hackers #infosec @reach2ratan #malware #cloud #cloudsecurity #dataprotection #Privacy #infosec #informationsecurity #cloudcomputing https://t.co/KCLorniSMj'",b'reach2ratan',"['CyberSecurity', 'digital', 'Hackers', 'infosec', 'malware', 'cloud', 'cloudsecurity', 'dataprotection', 'Privacy', 'infosec', 'informationsecurity', 'cloudcomputing']",26727,15261,51407,15,8
4074372137,2020-11-21 22:30:29,b'Showing robots how to drive a car... in just a few easy lessons https://t.co/ZzD8da8olF #ai',b'PicassoWrites',['ai'],2074,1973,28904,0,0
1307711776696406017,2020-11-21 22:30:19,"b'@lumenogam Hello human. I am a bot and collect airdrops all day long - I also collected this airdrop. If you want to be part of the next distribution, just have a look at my profile. #cryptocurrency #blockchain #bitcoin'",b'SymAirdrop',"['cryptocurrency', 'blockchain', 'bitcoin']",156,38,3879,0,0
575555115,2020-11-21 22:30:07,b'Fine-Grained Sentiment Analysis of Smartphone Review  https://t.co/pVXUH3GCCl | #DataScience #MachineLearning #ArtificialIntelligence #AI  | https://t.co/OZxMLi3ZSQ',b'WileyEd',"['DataScience', 'MachineLearning', 'ArtificialIntelligence', 'AI']",13094,8272,5901,0,0
575555115,2020-11-21 22:30:06,b'Binary Cross Entropy aka Log Loss-The cost function used in Logistic Regression  https://t.co/wg0Tpn0Vsx | #DataScience #MachineLearning #ArtificialIntelligence #AI  | https://t.co/G7HjbbVtLx',b'WileyEd',"['DataScience', 'MachineLearning', 'ArtificialIntelligence', 'AI']",13094,8272,5901,0,0
54317231,2020-11-21 22:30:05,"b'Here is how you can take the negatives out of #digitaltransformation, and turn it into #opportunities. \xc2\xbb https://t.co/XFhaPNGsX4    #IoT #Cloud #BigData #Transformation #Change #Digital #Automation'",b'arjenvanberkum',"['digitaltransformation', 'opportunities', 'IoT', 'Cloud', 'BigData', 'Transformation', 'Change', 'Digital', 'Automation']",35873,25902,62583,2,0
860401383308091392,2020-11-21 22:30:04,b'Date and time is: Sat 21 Nov 2020 05:30:03 PM EST and current memory usage is: 320.0M of 432.0M or 74.0% Powered by #RaspberryPi #Maker #IoT',b'gpibot_g',"['RaspberryPi', 'Maker', 'IoT']",66,9,69200,1,0
24537541,2020-11-21 22:30:01,"b""In this #3DSCompass Magazine piece, Acorn AI's president,  Sastry Chilukuri, brings his own experience and talks about the advancements of AI in healthcare, including personalized treatments, more via @Dassault3DS: https://t.co/61yZ2zokpN  #AI #precisionmedicine #patientsfirst https://t.co/92h8woezCn""",b'Medidata',"['3DSCompass', 'AI', 'precisionmedicine', 'patientsfirst']",10967,4150,21182,0,2
1006847621787418624,2020-11-21 22:29:52,"b""bottleneck of humanoid robots is fingers. human's finger can feel heat(hot&amp;cold),soft&amp;hard,weight,scratch an instant. like this robots could be need 20 years.  #robots #AI #humanoid""",b'inforevo2050',"['robots', 'AI', 'humanoid']",337,1848,817,1,1
776150730721951745,2020-11-21 22:29:47,"b'1\xe2\x80\x94Implementations Replace #IoT Pilots   2\xe2\x80\x94Independent IoT Platforms Become Extinct  3\xe2\x80\x94Industrial Companies Embrace #IIoT  4\xe2\x80\x94""App Store"" format for IoT #Apps  5\xe2\x80\x94A Democratization of IoT  || #IoTForAll #Mobile  @iotguide @BusinessofDave  https://t.co/7cvwRxQPtr'",b'iotforall',"['IoT', 'IIoT', 'Apps', 'IoTForAll', 'Mobile']",10468,3643,24282,0,0
126159663,2020-11-21 22:29:28,b'#SKALENetwork and #Ethereum \xe2\x80\x93 a Compelling Choice for Developers - #Blockchain #BlockchainTechnology #DeFi - https://t.co/I0fb6mjLEC https://t.co/5k2tAdtNP7',b'PaulESamson',"['SKALENetwork', 'Ethereum', 'Blockchain', 'BlockchainTechnology', 'DeFi']",4734,3747,95407,0,0
375780255,2020-11-21 22:29:27,b'#cryptocurrency Big banks take baby steps toward commercializing #blockchain https://t.co/LG03dq9oyM',b'JRNavarro75',"['cryptocurrency', 'blockchain']",1221,2201,9155,0,0
729754661213884416,2020-11-21 22:29:16,"b'New article: ""(AAL), Carnival Corporation (NYSE:CCL) - Robinhood Users Flocked To These Industries During Early Months of Pandemic"" has been published on Fintech Zoom - https://t.co/QYqs8IFYw1 @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
987367041077334016,2020-11-21 22:28:48,b'you say #humans but all I can think is #ai \xf0\x9f\x98\x80',b'DookChunk',"['humans', 'ai']",18,28,22486,3,0
974196221983248384,2020-11-21 22:28:32,b'Anticipating on more Partnerships @BluzelleHQ and @Polkadot has a lot in store for users and holders  #stake $BLZ now!!!  #DeFi #blockchain #cryptotrading https://t.co/vkjwDCaCtq',b'Queen_Ehva',"['stake', 'DeFi', 'blockchain', 'cryptotrading']",1456,1538,4963,3,11
937850962345185280,2020-11-21 22:28:17,"b'Thanks to the ISS integration in @homeassistant, I am able to notify my family that the ISS is visible from South Central Texas and there are currently 7 people in space. #iot #space #smarthome https://t.co/nK3ZJfSJJU'",b'Atomic_HA',"['iot', 'space', 'smarthome']",328,114,7126,0,0
1330124354236116992,2020-11-21 22:28:11,b'Habu Finance Airdrop is now Live\xf0\x9f\x9a\x80\xf0\x9f\x92\xb0\xf0\x9f\x8f\x86  Click on below link to participate into this amazing #Airdrop\xf0\x9f\x8e\x81  https://t.co/snYiMbssiH  \xf0\x9f\x8e\x81 Rewards: 50 + 5 HAM \xf0\x9f\x8e\x81 \xf0\x9f\x92\xb0 Value : $ 50 \xf0\x9f\x91\xa5 Referral: $ 5  #Airdrops #blockchain #cryptocurrency #ICO #bitcoin #Crypto #ETH #giveaway #defi',b'lumenogam',"['Airdrop', 'Airdrops', 'blockchain', 'cryptocurrency', 'ICO', 'bitcoin', 'Crypto', 'ETH', 'giveaway', 'defi']",1,42,33,0,0
2281314234,2020-11-21 22:27:35,b'The way we train AI is fundamentally flawed #Blockchain #VR #ai https://t.co/8hyFjJMANa https://t.co/NNOcofI2rJ',b'bitcoinagile',"['Blockchain', 'VR', 'ai']",53901,12975,1032352,2,1
250524805,2020-11-21 22:27:28,b'The way we train AI is fundamentally flawed #Blockchain #VR #ai https://t.co/b8GcPWwhr7 via @techreview',b'AIVRLabs',"['Blockchain', 'VR', 'ai']",56,220,3101,0,0
835627420753530880,2020-11-21 22:27:05,b'Today\xe2\x80\x99s https://t.co/9Xf3Ll6iVU article by Kashmir Hill and Jeremy White \xe2\x80\x9cDesigned to Deceive: Do These People Look Real to You?\xe2\x80\x9d  Goes into the background of the AI tool and has some pretty cool graphic animations. #styleGAN #ai   https://t.co/QkSucRoCdg',b'inlawssaythings',"['styleGAN', 'ai']",25,213,1074,2,1
289804849,2020-11-21 22:26:50,b'This is my blog with all my articles in one place https://t.co/FYdjh2x7xa #sjsu #blockchain #ethereum #cryptocurrency #AI #fogcomputing #5G #CyberSecurity https://t.co/aqDHTDJpOn',b'BanafaAhmed',"['sjsu', 'blockchain', 'ethereum', 'cryptocurrency', 'AI', 'fogcomputing', '5G', 'CyberSecurity']",1688,1554,17143,2,1
18119242,2020-11-21 22:26:01,"b'Download free, practical guides for engaging students in AI creation from ISTE and @GM!    These hands-on guides are available in English, Spanish and Arabic. Learn more at https://t.co/ZWQZY4MsqA.  #AI #K12'",b'iste',"['AI', 'K12']",176658,11029,35742,30,57
71301453,2020-11-21 22:25:39,b'@susan_welch7 Big brands are now realizing the opportunities that come with these messaging platforms \xf0\x9f\xa4\x96   https://t.co/gePPd1Ij3S  #law #lawtech #lawyers #attorneys #lawfirms #lawnews #lawyering #attorneylife #attorneymarketing #attorneyproblems #ai #chatbots #botosynthesis',b'gangstamovement',"['law', 'lawtech', 'lawyers', 'attorneys', 'lawfirms', 'lawnews', 'lawyering', 'attorneylife', 'attorneymarketing', 'attorneyproblems', 'ai', 'chatbots', 'botosynthesis']",552,1109,189532,0,0
813280314,2020-11-21 22:25:35,b'#Telehealth Bynd Pandemic https://t.co/NTtqxGzSdn #AI Enabled #Avatars Improving #PtEngagement https://t.co/9xWiyM0sc0 DeliverCare2 Pts When&amp;Where TheyNeedIt https://t.co/JDXEWaBDkF Offering theDevice+Internet+24x7 Real Ppl 2Talk2 #GetConnected #SafeAtHome https://t.co/nQa0lb399G https://t.co/s2c59nbTbv https://t.co/LwxKUMKNq4',b'vlgba8',"['Telehealth', 'AI', 'Avatars', 'PtEngagement', 'GetConnected', 'SafeAtHome']",603,379,15885,0,0
1243215104214093824,2020-11-21 22:25:33,"b'Apple debuts M1, the first in a family of Mac-specific ARM processors: When Apple debuted an internally developed\xc2\xa0A4 processor based on ARM technology in 2010, critics\xe2\x80\xa6 https://t.co/stqJRM7miO #artificialintelligence #ai #tech #python #internetofthings #robot #data #business https://t.co/ywctJS3gPd'",b'AYF_AI',"['artificialintelligence', 'ai', 'tech', 'python', 'internetofthings', 'robot', 'data', 'business']",555,1533,1768,1,2
